8.097736927755515e-10,8.886876697765259e-10,1.0225454004313426e-09,7.635796954737967e-10,8.118847835557247e-10,1.3124019931952599e-09,1.0051566814681126e-09,1.4328734338362087e-09,9.474136207399535e-10,1.1853520820973057e-09,1.0463030750255271e-09,8.906740669202021e-10,8.554291385960139e-10,1.1009588420029135e-09,8.705504864568013e-10,8.45324611927974e-10,1.4072902009643223e-09,1.17329869734488e-09,1.509695770271375e-09,1.2529217786683175e-09,1.034251802408019e-09,1.059189509262167e-09,9.487610652872728e-10,9.351352396259732e-10,1.9332037551590873e-09,1.9415411484593867e-09,4.060388939543851e-09,4.2257455091360726e-09,2.2019806416952598e-09,1.6488743087608184e-09,1.2261041066062354e-09,1.2891655527294884e-09,1.2320269696656994e-09,1.471265164107466e-09,8.961442178822116e-10,1.3923246426845423e-09,5.261018350209218e-09,3.9050511003783034e-09,4.125892376257087e-09,8.884732383497749e-09,3.7119694630368807e-09,1.4257884772571679e-09,1.5456349700319447e-09,1.3721354328918076e-09,2.1379453690297857e-09,2.018882667566946e-09,2.8299300793632967e-09,4.340768046033275e-09,3.761079363128061e-09,7.432956299817918e-09,2.0234281428409563e-08,1.1292255349694349e-08,4.3141055121375035e-09,1.6912562832063462e-09,1.2714968782687864e-09,2.1416939075396837e-09,2.0348266419397315e-09,2.75277976746757e-09,4.953343082794864e-09,7.661165489587766e-09,8.033477633075889e-09,1.5004731606889314e-08,2.0382621131070708e-08,3.4632931897305814e-09,3.437222895721305e-09,2.245325448885934e-09,2.4076438979344297e-09,2.7239355646749002e-09,2.3531356810590466e-09,2.3550914822535824e-09,2.955489898930662e-09,2.3567340103529748e-08,8.346370297928815e-08,1.622660083061258e-08,2.8897995319035612e-09,2.4060822205489377e-09,2.66432862246832e-09,2.239009800937851e-09,2.1417983268050327e-09,2.9181476731109664e-09,2.8495109626410286e-09,3.016878543072745e-09,3.799603181012048e-09,1.969816815369432e-08,5.044746219313673e-09,3.1308049773805554e-09,2.6284889238269904e-09,3.1812223529148615e-09,2.1107440114020355e-09,2.2673642097985545e-09,2.8263840571662287e-09,2.6046988708751997e-09,4.0033245652555626e-09,3.964544911316848e-09,4.061486510217506e-09,6.2987504084492055e-09,4.2376623100372986e-09,3.603186788920339e-09,3.021261436040768e-09,2.215735863248905e-09,2.7176940851401147e-09,2.5257301315223276e-09,3.2866256433168953e-09,3.6934528824768256e-09,3.777055117084536e-09,3.5174148754336296e-09,4.305684784995483e-09,4.217677281009862e-09,3.25867856317679e-09,2.8147775812729065e-09,2.278048019879272e-09,2.895993903559109e-09,2.8257535432601923e-09,2.802375614121337e-09,2.7560557125825483e-09,3.953747607398773e-09,2.9650854334458337e-09,3.902725473195437e-09,4.13066429012766e-09,3.616942962851331e-09,3.2593849918607544e-09,1.0
8.065765561466454e-10,8.859190157937821e-10,1.032524399524211e-09,7.760194376127503e-10,8.199663734670421e-10,1.3187575357780883e-09,1.0301373109142835e-09,1.4779002161143416e-09,9.634699126820543e-10,1.191596820263183e-09,1.0491679021132882e-09,8.904269757912222e-10,8.547475634044946e-10,1.1105179766942286e-09,8.876820868770468e-10,8.65840734257956e-10,1.4363273725482341e-09,1.1998312927056496e-09,1.5524402199554898e-09,1.2623780970928203e-09,1.0314694852671157e-09,1.0811979096230517e-09,9.503657115560378e-10,9.364175906903722e-10,1.9437892416642513e-09,1.9550304571967213e-09,3.989150513880738e-09,3.881205128294513e-09,2.2351346323560714e-09,1.6680159910448227e-09,1.2367603911590443e-09,1.2846778027934366e-09,1.2164000942867438e-09,1.4857836870694553e-09,9.039778309575069e-10,1.396344282245224e-09,4.9896882683744825e-09,3.6233630057757542e-09,3.8394568228647525e-09,7.754194052279547e-09,3.704568041082046e-09,1.4161362177178614e-09,1.5213467482287686e-09,1.34312446000005e-09,2.1877410151276933e-09,2.0566697749697897e-09,2.797660642248579e-09,4.009454739804872e-09,3.509713733672282e-09,6.593248951895523e-09,1.6212652957538076e-08,1.2175472873747079e-08,4.2318984804402814e-09,1.6533530475380303e-09,1.2457522832857667e-09,2.1906580349644246e-09,2.067047505548826e-09,2.8295577969786265e-09,4.8134489575740775e-09,6.97976695231917e-09,7.330462393475825e-09,1.2017111466157029e-08,1.832854327635213e-08,3.286350041335341e-09,3.370369092704275e-09,2.2098908884422863e-09,2.4729362734086174e-09,2.832856760990035e-09,2.4407631152549967e-09,2.3723259123482586e-09,3.0105158552504226e-09,2.2465717214448946e-08,1.2310453291711464e-07,1.4762812765169876e-08,2.774240195405998e-09,2.424359121807959e-09,2.665829734802669e-09,2.255129634947315e-09,2.271497331003235e-09,3.0445441293972475e-09,2.8762486116237895e-09,3.0926336119622094e-09,3.864274958258038e-09,1.9566639059805645e-08,4.983653841340423e-09,3.1154088705919278e-09,2.6060553893964716e-09,3.1461441978417337e-09,2.1296078094835763e-09,2.3288116363549035e-09,2.902350035968527e-09,2.5905222565857645e-09,3.984050764534371e-09,3.83969905079873e-09,3.933159257264351e-09,6.082976269541575e-09,4.243996661050379e-09,3.564287394217132e-09,2.9828430829051237e-09,2.186337325500786e-09,2.8140333842326317e-09,2.7165866847152042e-09,3.3575592936146247e-09,3.6689021761811207e-09,3.6916986646704576e-09,3.390525965470401e-09,4.115008113457588e-09,4.101193723065517e-09,3.2701337034661234e-09,2.798847666920974e-09,2.289061945044803e-09,3.114255974805077e-09,2.9249113225738917e-09,2.8620739457197285e-09,2.761092248009733e-09,3.953197697295321e-09,3.021054899885543e-09,3.841702062559193e-09,4.169282956657934e-09,3.602094715181789e-09,3.261832584224813e-09,2.0
4.662772861996915e-10,4.967735743901744e-10,6.06495554195922e-10,5.54636188771718e-10,6.305736984431277e-10,6.38969090636284e-10,5.934223433225853e-10,1.0773401663016598e-09,1.8351506078496744e-09,4.833833014927241e-09,2.9908071808845437e-09,5.048826517033558e-10,4.937802207623914e-10,6.320350245012288e-10,6.455501166397614e-10,6.440897772626116e-10,7.664126804041511e-10,6.840028947370194e-10,9.405102483964018e-10,1.1275799425248979e-08,4.212758013176633e-09,3.7209697606093835e-09,5.28788350062542e-10,5.21689446854487e-10,8.028184421478788e-10,1.052641044067514e-09,1.280788834597762e-09,1.1358602512120133e-09,9.335916534040209e-10,2.6612623985093627e-08,0.13223162928369103,1.1141211725700578e-08,4.357427462115392e-09,6.61369058185847e-10,4.999802801025819e-10,6.295772807572146e-10,1.2158072207074127e-09,1.1589016255456504e-09,1.1508287229970757e-09,1.2667524354556206e-09,3.8028752640500376e-09,4.9775272251429e-09,6.737837292367204e-09,3.79325430741362e-09,8.059128134829404e-10,7.621958452555518e-10,8.997833942288297e-10,1.311136360993429e-09,1.177926526069832e-09,1.2776221011475928e-09,1.2354334409297634e-09,1.3280295828861647e-09,2.8558955412344794e-09,4.304954168022191e-09,3.6670035834986118e-09,7.763399447197518e-10,7.819524451215483e-10,8.747392848767625e-10,1.1207859983949987e-09,1.2866306931101146e-09,1.2651150794635027e-09,1.2166929634593736e-09,1.2905807260515034e-09,1.2240477247308003e-09,1.6787569193282568e-09,2.9771805932172286e-09,8.413588159181055e-10,8.759533441191316e-10,8.265376174484707e-10,8.14202757987884e-10,9.105609749671163e-10,1.2942547876957695e-09,1.2469952517038139e-09,1.411981155992839e-09,1.2586227988774307e-09,1.6927283121769869e-09,1.634643382928878e-09,8.37105929165722e-10,8.229795368592288e-10,8.977036461922703e-10,8.685791895300209e-10,9.497935974788559e-10,1.0891994034785277e-09,1.2751795174117362e-09,1.6950671146653503e-09,1.6660400321774331e-09,1.6598217643426618e-09,1.6908348546794126e-09,8.200154067292796e-10,8.839616322195564e-10,9.42887786058015e-10,8.727517826570694e-10,1.0178760458080817e-09,1.0616556488002956e-09,1.071304635115458e-09,1.459473314044497e-09,1.6167125673620705e-09,1.686061238237931e-09,1.394657695309692e-09,8.381806376339445e-10,9.402999201460718e-10,9.833054214249709e-10,9.63620708609384e-10,9.724027029705329e-10,9.197068527492293e-10,1.126854188091088e-09,1.1743059724510403e-09,1.3006206996802978e-09,1.3611579490836703e-09,1.3701209430637693e-09,8.680810534613814e-10,9.472699513028338e-10,9.362604025201103e-10,9.064910765707654e-10,9.163309782455342e-10,1.0179464020092313e-09,1.0205361748788407e-09,1.2199813385543155e-09,1.407726636226947e-09,1.344818102530246e-09,1.3645011469873393e-09,3.0
7.263159808691903e-10,7.822716361586144e-10,8.399166832616253e-10,6.337809427604619e-10,7.195214678129977e-10,1.0263612275914478e-09,7.768314783268755e-10,1.1313055426300088e-09,9.365408194383294e-10,1.1556661421760806e-09,9.822814323142605e-10,7.773771096635915e-10,7.419886433986377e-10,9.042430721656501e-10,7.111496022002828e-10,6.89056070353607e-10,1.0511350065638269e-09,8.789239699605177e-10,1.1088405518790523e-09,1.2620120951492583e-09,1.0628638271256281e-09,9.907668955044772e-10,8.120174932632128e-10,8.079502913419947e-10,1.6247397210906454e-09,2.146676964042651e-09,3.1473010175003037e-09,3.4426699399928236e-09,1.4972596626043922e-09,1.5573886042318886e-09,1.22404318783801e-09,1.3306379180170503e-09,1.2944204809305007e-09,1.153749980609808e-09,7.562286709928339e-10,1.1599140266710732e-09,4.482469779400202e-09,3.6842132268296394e-09,3.560667885474505e-09,4.484935363239783e-09,3.166503701691155e-09,1.4917499187709424e-09,1.770367540813651e-09,1.6529728054763716e-09,1.5355258800078696e-09,1.4584778528484186e-09,2.2540798845890244e-09,5.229947331866735e-09,3.8719437749670515e-09,4.700157387293691e-09,3.5177329760144528e-09,4.612010031050368e-09,5.625455365393581e-09,2.6426749224202212e-09,1.8990799786886184e-09,1.4729882998445496e-09,1.478403197384468e-09,1.8236494464548338e-09,3.189552667453939e-09,4.6423152025197235e-09,3.753595580154264e-09,3.3230878661303533e-09,3.93379338684583e-09,0.09261073916280857,1.0587885098640343e-08,3.3869467497099024e-09,1.6561306345094265e-09,1.7683260635962919e-09,1.6072783371691635e-09,1.5538459865533637e-09,1.7469038923058406e-09,3.638603606855904e-09,3.4785050785960394e-09,6.5853248046955255e-09,6.005577660711304e-09,3.8910606243647085e-09,2.988733965657429e-09,1.5749244047225093e-09,1.4266016530070037e-09,1.7732999009695204e-09,1.7171287552102292e-09,1.748694981525701e-09,1.9480934722527288e-09,3.3662050592697323e-09,5.1491403154217266e-09,3.6095550503933403e-09,4.172236052152628e-09,4.234689600865166e-09,1.4416114462027319e-09,1.5025710824596678e-09,1.6823894015092217e-09,1.5885373498635493e-09,2.0849942577024966e-09,2.2091983541418605e-09,2.4147901895932144e-09,3.3613597263590763e-09,3.067938712025587e-09,4.296602638236146e-09,2.9033903263449878e-09,1.4659188329516656e-09,1.6600202737980537e-09,1.4416262872508468e-09,1.8486864000356557e-09,2.1125537525971367e-09,2.3064303136841688e-09,2.5998851867834347e-09,2.2118368782104008e-09,2.837918412134885e-09,2.873631064389209e-09,3.0827397380760434e-09,1.515005682004372e-09,1.7444689962314437e-09,1.7834422077348132e-09,1.7507337101698034e-09,1.7275124093182323e-09,2.209975953004615e-09,1.8483504698152062e-09,2.212182278115757e-09,2.452789181023488e-09,2.7279623070187765e-09,2.6695623853511748e-09,4.0
7.908056849327277e-10,8.637122188881001e-10,9.755735272512935e-10,7.281435662009137e-10,7.801879414839712e-10,1.2227173395296974e-09,9.451674226937813e-10,1.3263343589422026e-09,9.0812093958876e-10,1.1320172070530663e-09,1.0042992595366694e-09,8.617329478449549e-10,8.278086306845221e-10,1.0526780583849313e-09,8.362059957420893e-10,8.18970545358149e-10,1.3163785741558265e-09,1.1000136303121377e-09,1.399370559270591e-09,1.212251024065457e-09,9.971271633120777e-10,1.018054997695335e-09,9.157622226648079e-10,9.051124913092439e-10,1.8203460389791164e-09,1.8460058303096137e-09,3.6729584775687523e-09,3.834695859052416e-09,1.9968975541966256e-09,1.6152379174137101e-09,1.2167697602624992e-09,1.254067048294004e-09,1.1965619813658383e-09,1.3832990141932218e-09,8.640193702532564e-10,1.3327023526518266e-09,4.667073188377155e-09,3.674028259693943e-09,3.789966369472384e-09,7.685153214054593e-09,3.5983432197111714e-09,1.4278233745071682e-09,1.5286483827992513e-09,1.3502570386946553e-09,1.9209881307078083e-09,1.8608273469677303e-09,2.6131233188513225e-09,3.9613147800231714e-09,3.473362892695968e-09,6.989030543798746e-09,1.8608327008624726e-08,8.944335969212664e-09,4.1439281899315485e-09,1.6595974626479567e-09,1.250729933500683e-09,1.9724620553712095e-09,1.9067931840065596e-09,2.4747926418743694e-09,4.302148759581783e-09,7.300339262120093e-09,1.17319538086783e-08,0.8385740067242499,1.7907237397212202e-08,3.323884001403094e-09,3.3215826993531663e-09,2.230069982023327e-09,2.193967507430851e-09,2.4336537202756916e-09,2.0969492392128043e-09,2.1697569142892188e-09,2.6247178465120525e-09,1.5181750711688434e-08,1.5180687021345897e-08,1.1346682933240766e-08,2.889273886412534e-09,2.340806936024671e-09,2.7258341478315526e-09,1.981250931412322e-09,1.925958525339544e-09,2.5421596094062832e-09,2.5184247440311622e-09,2.62760296842773e-09,3.41675552737872e-09,1.0449666714876748e-08,4.5446141602911895e-09,2.969298354063023e-09,2.5412427753551714e-09,3.1292067444963914e-09,1.8387587735446698e-09,2.0276976278954233e-09,2.4362446910888636e-09,2.2140332622138163e-09,3.3246616695802056e-09,3.5569675862301084e-09,3.480451492107933e-09,5.276711713262972e-09,3.8124358006799876e-09,3.462863950821701e-09,3.0321012292869366e-09,1.9862351852191887e-09,2.381098397669917e-09,2.2497186420675897e-09,2.7291350844677906e-09,3.0993475018753025e-09,3.314268814352952e-09,3.0265543836604017e-09,3.7899624855529605e-09,4.013598422420184e-09,3.100107366742214e-09,2.719521316048839e-09,2.034879631282445e-09,2.525966413149966e-09,2.432658198372632e-09,2.385213726616984e-09,2.371521987892279e-09,3.2413534510175244e-09,2.460945269961859e-09,3.2799549914984854e-09,3.9547499318023485e-09,3.340284243080597e-09,3.106394796482419e-09,5.0
7.965990339173907e-10,8.707966064945983e-10,9.989316124044407e-10,7.499399365228923e-10,8.001071891488468e-10,1.2924676598163034e-09,9.812293431435848e-10,1.3846728205701988e-09,9.26234302990529e-10,1.1614037388370958e-09,1.0178005357418852e-09,8.71147426283692e-10,8.350833462650324e-10,1.0732417147542196e-09,8.570093449867455e-10,8.349062541731189e-10,1.3739369050154005e-09,1.1390213209174568e-09,1.459931018241598e-09,1.2462206538199445e-09,1.03155839216318e-09,1.0499424992664742e-09,9.255377554018524e-10,9.118496079374605e-10,1.8757612875941538e-09,1.9257675264122724e-09,3.902982332264769e-09,4.039850738974804e-09,2.1057345578963887e-09,1.6511751182654422e-09,1.2354919690459912e-09,1.2858955719847028e-09,1.2213757103171126e-09,1.4272474579737217e-09,8.788086932717313e-10,1.3619822135959086e-09,4.999585859955132e-09,3.782468710007628e-09,3.960465348350862e-09,9.273955305860619e-09,3.707788331598835e-09,1.4220959842078723e-09,1.534610645847346e-09,1.3573679507399433e-09,2.0843536444935704e-09,1.9646389590224287e-09,2.7284716958576217e-09,4.195491040448232e-09,3.6653829425309364e-09,7.52378517859159e-09,0.36233123639225323,1.0767800393580999e-08,4.300966950695323e-09,1.6958110373051132e-09,1.2773198191675603e-09,2.065698157362955e-09,2.007801689681126e-09,2.6477103450591438e-09,4.5999804265020365e-09,7.342091529320307e-09,8.665586338630885e-09,1.860436531639906e-08,2.3817216463524824e-08,3.518461907327593e-09,3.5036782983793364e-09,2.275931170796751e-09,2.356186242904468e-09,2.640538187545962e-09,2.2304477054997808e-09,2.243399511243309e-09,2.7741774254495074e-09,1.6640153478224652e-08,2.1603806772791297e-08,1.3266831271006216e-08,2.9424650151757584e-09,2.4229186337567843e-09,2.7273518898744568e-09,2.1690428014925803e-09,2.0950417550274007e-09,2.7615326460438335e-09,2.662523614371304e-09,2.8195431248190796e-09,3.610637427069626e-09,1.3308380359462412e-08,5.037308702643318e-09,3.1871815769563444e-09,2.686475116767137e-09,3.263464705944722e-09,2.024445725143727e-09,2.194435895435759e-09,2.67277101832558e-09,2.420891626325198e-09,3.676441521048753e-09,3.790567366901006e-09,3.892397190534238e-09,6.26232599865786e-09,4.213475080432956e-09,3.6854107094859205e-09,3.094620523841074e-09,2.113878914976184e-09,2.597993159803098e-09,2.394329746895057e-09,3.01399802626295e-09,3.4259979339035936e-09,3.677692694211287e-09,3.3767439249683166e-09,4.403033080330371e-09,4.2957534756958215e-09,3.3163215898152544e-09,2.87135839914881e-09,2.1925724713392266e-09,2.7758655625771204e-09,2.6305794772690946e-09,2.598635959553969e-09,2.562722770812476e-09,3.61429184207826e-09,2.691491386189951e-09,3.6779421457911236e-09,4.346962034028223e-09,3.670855237968715e-09,3.3289671744262087e-09,7.0
1.176363265688288e-09,1.152779791008062e-09,3.5852578931680132e-09,5.326500441501987e-09,6.4290326340833465e-09,2.0483153456136986e-09,2.81822542779943e-09,2.626336793766699e-09,8.103890835950482e-10,7.714802299861162e-10,7.135194166999605e-10,1.1792386828914968e-09,1.1780255889572163e-09,2.9850903713728947e-09,1.0003059845338831e-08,0.15541324727520622,5.560704358119804e-09,2.547437637388826e-09,2.9116172477219217e-09,7.352606601198103e-10,6.278041006144583e-10,7.024267346628712e-10,1.1748498279370473e-09,1.1796854176928261e-09,1.6905592508943313e-09,1.900724437831545e-09,1.5530426839688676e-09,7.454176953211266e-10,2.112907074116535e-09,8.39490193912629e-10,6.440980718680522e-10,6.551246357842379e-10,5.990660361960118e-10,1.3282533894724826e-09,1.1464508638335681e-09,8.884862700716589e-10,1.0521368073591865e-09,7.372890707706089e-10,7.435837926881076e-10,8.108228557711164e-10,8.347592347532556e-10,6.822908772194825e-10,6.63426230024775e-10,5.976764202901307e-10,8.048070652109642e-10,1.077155073463801e-09,1.0293312488866538e-09,7.674562573123242e-10,7.397819966263317e-10,8.003042229276576e-10,8.34887310621852e-10,8.09797226719327e-10,8.227055331682908e-10,6.598266348760106e-10,5.910255632074776e-10,8.091043460599191e-10,8.000587817223023e-10,8.713698957703995e-10,9.14783078662312e-10,8.417117503282005e-10,7.908325927609439e-10,8.189519520275139e-10,8.279961856789094e-10,6.8907508778906e-10,7.538571545946341e-10,7.321072223488373e-10,7.944571165313963e-10,8.617475926728814e-10,8.169243630311162e-10,8.601783616453882e-10,8.53642665352141e-10,9.21371941791632e-10,8.637261767501485e-10,8.466452140775375e-10,7.022830153473905e-10,7.263405401912248e-10,7.678787886764255e-10,8.114386701062085e-10,8.699760134516162e-10,9.188274439998458e-10,8.97124318198926e-10,8.973572557876794e-10,9.054569901828373e-10,9.13908775512181e-10,8.399676868475761e-10,7.938639328681946e-10,7.574901776119393e-10,8.136835471505206e-10,8.724104129394898e-10,8.834459323757426e-10,9.391084560452173e-10,8.726053017226068e-10,9.248868019687787e-10,8.206352016684012e-10,7.787537406778283e-10,8.919828199529438e-10,8.431606019517816e-10,8.403864514954413e-10,8.30682998025834e-10,8.541696672912849e-10,9.211346391749723e-10,9.480747690414873e-10,9.028039984557965e-10,8.451465529868874e-10,7.481902416173236e-10,7.910875912161275e-10,8.602328606482541e-10,8.72952425947459e-10,8.515225198360932e-10,8.231663359686451e-10,8.48137027139418e-10,8.470339940693236e-10,8.165503512847477e-10,8.123817581301426e-10,8.315204101629263e-10,8.570227518402384e-10,8.139623079891669e-10,8.637413160095859e-10,8.98184778983349e-10,8.758985367353339e-10,8.627607199661407e-10,6.0
7.834492969888621e-10,8.567046760986034e-10,9.78436092486551e-10,7.365779121128788e-10,7.889253480075592e-10,1.2267431792652756e-09,9.45711085649546e-10,1.354592089453803e-09,9.42703410296569e-10,1.1848617564452527e-09,1.0325721594596254e-09,8.569840214199368e-10,8.230217141805795e-10,1.0538323941198e-09,8.430384525663848e-10,8.280161001847139e-10,1.3271915594723998e-09,1.1020800389861377e-09,1.4164355462051226e-09,1.2872215549806454e-09,1.054176587637499e-09,1.052748758562443e-09,9.085189053773893e-10,8.970118940009452e-10,1.8522309407243858e-09,1.9900308135596424e-09,3.8953497256652605e-09,3.962716804569467e-09,2.0136463896945055e-09,1.7216858595577448e-09,1.2906537846433273e-09,1.3262114476225394e-09,1.248023226831078e-09,1.3811761652413537e-09,8.637546769848527e-10,1.3347186666113835e-09,5.016042434513723e-09,3.766163025638295e-09,3.934613852080836e-09,8.768070317719721e-09,4.235153412735683e-09,1.4834400556299933e-09,1.6090906585554284e-09,1.4181404244858557e-09,1.955340017998126e-09,1.863935346860512e-09,2.6757052631942907e-09,4.440288803235177e-09,3.689690106280723e-09,7.491619505562442e-09,2.382198524125578e-08,2.128190857077395e-08,5.04157055032996e-09,1.802933410882528e-09,1.3408039666390962e-09,1.9522577970192726e-09,1.8856099672121335e-09,2.476132025768109e-09,4.376252313037396e-09,7.550968473843172e-09,1.1688472158200574e-08,1.7906671323997203e-08,0.5855177989302923,3.934682263917515e-09,3.983234872194013e-09,2.4692008930586614e-09,2.1917610677052057e-09,2.4469856632323387e-09,2.1280883569628488e-09,2.11081732072315e-09,2.58253740376744e-09,1.6415878982917414e-08,2.368852825897602e-08,1.7450330766780116e-08,3.2709816288705844e-09,2.6784814606165407e-09,2.9800182507610174e-09,2.0232313021284026e-09,1.963875780391666e-09,2.569056842255325e-09,2.486025558285131e-09,2.6197112145067555e-09,3.2784576131296926e-09,1.1972955953464276e-08,5.738264021865064e-09,3.5387978427274396e-09,2.9517962824180574e-09,3.589415607279752e-09,1.8862490692312857e-09,2.0443585133310224e-09,2.4702337027561997e-09,2.2731492966412393e-09,3.3448207646032685e-09,3.4389592158471303e-09,3.7086312060738113e-09,6.229256393400914e-09,4.5238200688378525e-09,4.0462462666214055e-09,3.2705341180446476e-09,1.9783054149568922e-09,2.402649832786291e-09,2.236410656054724e-09,2.809788956435316e-09,3.148452101143452e-09,3.316002089988627e-09,3.2258056642575802e-09,4.0830029181325346e-09,4.414506724226245e-09,3.483598138896717e-09,3.065754238580307e-09,2.0385747326974878e-09,2.597149568389423e-09,2.505244003529144e-09,2.4675208413954183e-09,2.4150495671866957e-09,3.3374401119506717e-09,2.5893139911131876e-09,3.573339006804736e-09,4.284159097435197e-09,3.700323817148378e-09,3.4352194167154295e-09,8.0
7.55716898103896e-10,8.264115608970432e-10,9.302919249855505e-10,7.02689733062395e-10,7.722026581988904e-10,1.1294505173818736e-09,8.910678465990542e-10,1.2698853870901097e-09,9.23546969869445e-10,1.1589282236821122e-09,1.013491792135795e-09,8.228415573430872e-10,7.895442851976747e-10,1.003349964151122e-09,8.105783054898555e-10,7.90844782638282e-10,1.227752083164213e-09,1.0200437803653196e-09,1.3003796877661556e-09,1.2582043357981183e-09,1.0349271232812876e-09,1.0303966967675317e-09,8.709641325893433e-10,8.64278621862158e-10,1.7313126375086371e-09,2.0024955124687087e-09,3.843862752228097e-09,4.095213620145923e-09,1.834666529177483e-09,1.6656342657627884e-09,1.2651979376499983e-09,1.2989212021394926e-09,1.218463960666088e-09,1.2745131698390545e-09,8.107539715609051e-10,1.2336938695618658e-09,4.897254288267226e-09,4.060539753171496e-09,4.182761994370975e-09,7.389911689206519e-09,3.99296445935512e-09,1.5159338648188773e-09,1.6483482785721303e-09,1.4610482527618875e-09,1.7333277288023379e-09,1.6683185136380057e-09,2.4237799988633278e-09,4.603893917044193e-09,3.782934387192689e-09,8.055403896825825e-09,8.665594163965658e-09,1.1297800098720033e-08,4.816108086876659e-09,1.8491404415293554e-09,1.3683282915716262e-09,1.7959540884728823e-09,1.7277723683485036e-09,2.167572936853578e-09,3.892630548296157e-09,8.861950422015004e-09,0.3970107025312776,1.1729382309764268e-08,1.1687387805216957e-08,3.754544163011658e-09,4.2064772077640335e-09,2.683994880216412e-09,1.944205586752079e-09,2.1194887683267656e-09,1.8392954650498515e-09,1.8896982028524964e-09,2.1962195350879183e-09,1.092134721083365e-08,8.252184982969396e-09,1.0415163787072502e-08,3.519483545553927e-09,2.912732719229748e-09,3.510527886720331e-09,1.7963308201383928e-09,1.7025135297300192e-09,2.1656822439605883e-09,2.123844007103004e-09,2.195080561528639e-09,2.847479685226961e-09,6.730203884148803e-09,5.6338486819074e-09,3.725985867900838e-09,3.1822609730922564e-09,3.966313684257512e-09,1.6858941750777667e-09,1.8271850178227102e-09,2.1179602873707488e-09,1.907458724398824e-09,2.7146331890225257e-09,2.986728480658084e-09,3.0668719829529937e-09,5.126563287016949e-09,4.250540630506862e-09,4.295190349243186e-09,3.460037713339484e-09,1.7890195193174575e-09,2.0956443371992524e-09,1.968506046330291e-09,2.308268840893627e-09,2.5864202419162773e-09,2.6733276225857633e-09,2.8704177355668603e-09,3.3421950507251057e-09,4.318990780278767e-09,3.467785153466495e-09,3.1632552045399996e-09,1.8387528928077884e-09,2.170451922343836e-09,2.101496188739994e-09,2.0692874896391873e-09,2.077241873875849e-09,2.7385775106177246e-09,2.258986720635647e-09,2.9858171464700194e-09,3.6790951069518822e-09,3.447287319383731e-09,3.3248013434936107e-09,9.0
7.659470257461431e-10,8.362439470747293e-10,9.531983782275395e-10,7.223394124389168e-10,7.836460933153348e-10,1.184531051677917e-09,9.152395556724223e-10,1.3311748083220354e-09,9.649101632644917e-10,1.2147745773426034e-09,1.0451335384729952e-09,8.378872091954139e-10,8.037393229841983e-10,1.0274387677368688e-09,8.276505057203404e-10,8.098093214435647e-10,1.277718736927023e-09,1.0561592463537324e-09,1.3614472455884512e-09,1.330877151816834e-09,1.0888341965641024e-09,1.070683673197578e-09,8.864496961299028e-10,8.754099094041065e-10,1.8126849379512786e-09,2.0939715812690828e-09,3.928408698019969e-09,4.018662029256414e-09,1.9125411194729744e-09,1.7678740454303535e-09,1.3281154330488948e-09,1.3734802896634185e-09,1.288308966384056e-09,1.3289055476197098e-09,8.390052371703395e-10,1.2896512607721737e-09,5.1328684519895545e-09,3.863110359938596e-09,4.027899137401347e-09,7.836756820318695e-09,4.862283155515529e-09,1.5581995605315059e-09,1.7035583841021757e-09,1.4967663363962485e-09,1.866069570614573e-09,1.7669475797673277e-09,2.5980813125244713e-09,4.934459532019097e-09,3.843533670289741e-09,7.249024917486545e-09,1.0767228216544808e-08,0.3794043698808598,6.214466942399374e-09,1.96723744604601e-09,1.4417217188958515e-09,1.8438269281490533e-09,1.7844722020050687e-09,2.3107996005627457e-09,4.134807734993911e-09,7.3561586494351704e-09,1.1297659096861239e-08,8.943193164630756e-09,2.1277245873139315e-08,4.6133861938971065e-09,4.7585672597321455e-09,2.7487134130455564e-09,2.0581134668034792e-09,2.276782109435319e-09,1.999348422465753e-09,1.950503300286907e-09,2.3471857254098162e-09,1.1246452717707223e-08,1.3300612688983231e-08,1.542479319043337e-08,3.7046446496414643e-09,3.0565615678835056e-09,3.2684200309569256e-09,1.9316871222268153e-09,1.8399726354564077e-09,2.3622886276892404e-09,2.2651964288265992e-09,2.3931052887794964e-09,2.9327985404048385e-09,8.800859098597456e-09,6.766853484821988e-09,4.197188855530718e-09,3.4209621204921527e-09,4.093170451324897e-09,1.8057131355832802e-09,1.920397565916508e-09,2.288838591123156e-09,2.132534632575394e-09,3.0274580653365043e-09,3.1112353737078056e-09,3.530186188828497e-09,6.134071286811813e-09,4.848784651668472e-09,4.61504563317595e-09,3.442587424789421e-09,1.842826263432397e-09,2.236100801898646e-09,2.047434886907531e-09,2.6055105855741002e-09,2.908391814242541e-09,3.036334100625472e-09,3.2509353249222753e-09,3.7020127932233954e-09,4.529308041875527e-09,3.727152212189146e-09,3.412295868904723e-09,1.9313439000544335e-09,2.4790715114203664e-09,2.3722049441115213e-09,2.332452748313067e-09,2.275713031131293e-09,3.1025201213333877e-09,2.5007529476028945e-09,3.3871617328111685e-09,4.0657702258143e-09,3.842510410351921e-09,3.5268851456914016e-09,10.0
